tweet_id,retweet,text,source,screen_name,name,location,description,followers,following,created_at,created_at_seconds,hashtag1,hashtag2,url1,url2,mention1,mention2,lat,lon
247572859625541635,,#libya Libya attack was a spontaneous reaction: US ambassador to UN - Firstpost http://t.co/M9lYtCHm,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",crcparis,WEB.3.0,,"http://www.anmd.fr/
http://pk-floods.blogspot.com/
http://anmd.weebly.com/
",1129,1843,Wed Feb 24 17:32:39 +0000 2010,1347875344.0,libya,,http://t.co/M9lYtCHm,,,,,
247573003792179201,247572624996196352,RT @makiwa: Wait for the first act of a new Zionist-friendly Iranian regime ... a central bank for their banksters! Remember Libya?,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",CDekki,Chris Dekki,New York City,NGOs/United Nations; I specialize in doubt and skepticism . . . For whom shall I vote? Mittack Obomney? Or Baritt O'Romney?,467,651,Wed May 26 22:07:32 +0000 2010,1347875378.0,,,,,makiwa,,,
247573031709454336,247375328576684032,@maddow devastating is S Rice saying Libya ws protected &amp; it was not planned attack. All over twitter &amp; in brains w/ IQ over 80,web,kmecf,kaycee,,,10,134,Thu Aug 16 03:40:42 +0000 2012,1347875385.0,,,,,maddow,,,
247573062923456512,,Mike Rogers is trying again to covert up for the other 911 in Libya this is also one of their crime . 911 is a... http://t.co/vJQ2zseV,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",farouk_idris,farouk idris,"esbon , Kansas ",architect,332,331,Fri Sep 10 07:20:04 +0000 2010,1347875392.0,,,http://t.co/vJQ2zseV,,,,,
247573115029299201,,"Libya, U.S. differ on accounts of Benghazi attack http://t.co/QvMS3Ege #International","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",lebanesepress,Lebanese,"Beirut, Lebanon",,4580,140,Thu Jul 30 16:53:45 +0000 2009,1347875404.0,International,,http://t.co/QvMS3Ege,,,,,
247573156108324864,,Libya 'arrests 50' over US deaths http://t.co/NK4kI8Rq,"<a href=""http://itunes.apple.com/us/app/bbc-news/id364147881?mt=8&uo=4"" rel=""nofollow"">BBC News on iOS</a>",joyadaadikwu,Emmanuel Adikwu,everywhere,very optimistic person,1223,1222,Fri Nov 11 18:04:58 +0000 2011,1347875414.0,,,http://t.co/NK4kI8Rq,,,,,
247573460853866496,,"The Day Obama Became Toxic: After Libya, We Cannot Trust Him—Barack Must Fall: http://t.co/su2oKP11","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",martinhume,Martin Hume,"CROMER, NORFOLK. U.K.","Christian male, self employed, married with children willing to stand up for civil & human rights, justice & equality for all in a free, & fair Liberal society.",1760,2001,Thu Nov 11 05:01:22 +0000 2010,1347875487.0,,,http://t.co/su2oKP11,,,,,
247573728777601024,247571974799384576,"RT @Miller51550: How CAN YOUR TRUST OBAMA with your security? The Day Obama Became Toxic:After Libya, We Cannot Trust Him.BHO Must Fall: ...","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hereistheanswer,Hereistheanswer,"37.3317, -122.0307", Opinions are my own.  They do not represent  any organization. Independent-thinking TX conservative. History teaches us to oppose progressivism.#LNYHBT,1727,2002,Mon May 03 16:33:39 +0000 2010,1347875551.0,,,,,Miller51550,,,
247573962538770432,,"Bu noktadan sonra Fransa Libya'ya ne yaptıysa, Türkiye'de Suriye'ye tıpkı ile aynısını yapmalıdır. Su anda en büyük risk, risk almamaktir.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",isaal1,Isa Al,Duisburg/Germany,"ALLAH VAR KEDER YOK, HER ŞEY HAKK İÇİN!",165,299,Sat Jan 28 21:29:37 +0000 2012,1347875607.0,,,,,,,,
247574049784463360,,"Libya Protest 'Hijacked' by Extremists, U.S.'s Rice Says - Bloomberg http://t.co/SYn4o0eM #Libya #Feb17","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",IndyLibya,Free Libya,,"Fighting for freedom, justice, democracy against tyranny and oppression. ",533,559,Thu Feb 24 10:00:30 +0000 2011,1347875627.0,Libya,Feb17,http://t.co/SYn4o0eM,,,,,
247574097452756992,,American Riots / Iran Nukes / Libya / Egypt / Rosh http://t.co/y4loII1h,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",scanbiz4051,H K Jenkins,"Sydney, Australia",Part time home business owner,76802,50091,Thu Feb 10 07:25:02 +0000 2011,1347875639.0,,,http://t.co/y4loII1h,,,,,
247574234321260546,,FBI investigators put off visit to Libya until conditions in the region are safer. [12/09/17 05:54:31 UTC],"<a href=""http://droidkun21.appspot.com/"" rel=""nofollow"">cnnback</a>",cnnback,CNN Back News,,Tells the news of the past.,1194,1189,Sun Apr 15 00:57:37 +0000 2012,1347875671.0,,,,,,,,
247574263115173888,,"#tcot #NOBAMA RT @Miller51550 The Day Obama Became Toxic: After Libya, We Cannot Trust Him—Barack Must Fall: http://t.co/PuauBbwr","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",jeaniebgd,jeaniebgd,USA,"Patriot who loves America and its Constitution. Love also, big belly laughs, a good book, coffee, babies' smiles, and rain...  ",1329,1640,Tue May 24 06:28:22 +0000 2011,1347875678.0,tcot,NOBAMA,http://t.co/PuauBbwr,,Miller51550,,,
247574295541317632,247456871051571200,@GeraldoRivera well then you are a fool..attacks been going on all summer with deaths in Libya..Obama bragging on killing OBL is what caused,web,LLH713,Laurie H,"Dallas,Texas","God, Family, Sports & NASCAR. I use my right to freedom of speech. If you don't like my opinions, mount up and ride on.   #CONSERVATIVE REPUBLICAN 

 ",398,1034,Thu Apr 16 20:42:45 +0000 2009,1347875686.0,,,,,GeraldoRivera,,,
247574437065531392,,Top 10 Consequences of Today’s Regional Turmoil - http://t.co/2IFXDg0y #egypt #protests #libya #middleeast #muslim,"<a href=""http://tweetmeme.com"" rel=""nofollow"">TweetMeme</a>",MidEastPosts,MidEastPosts,,"The Voices of the Middle East. Contact editor@mideastposts.com to contribute.
",818,106,Tue Nov 23 10:04:17 +0000 2010,1347875720.0,egypt,protests,http://t.co/2IFXDg0y,,,,,
247574481059590144,247561675182579712,RT @boycotkochbros: FIRST ON CNN: Romney camp tries to manipulate MSM by providing SCRIPTS – CNN Political Ticker - http://t.co/Bd3w77fp,"<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>",KarenRegis,Karen,???,Just me...  full of contradictions,681,646,Tue Oct 19 01:06:50 +0000 2010,1347875730.0,,,http://t.co/Bd3w77fp,,boycotkochbros,,,
247574568984784897,,just seen the video that caused such an outrage in Libya. Warr!,web,jixvix,Jix Vicky Nyaga,Nairobi,"video and audio editor, blogger, photographer, bassist, former radio presenter, friend, cousin, sister, daughter, fan, fanned (lol!), Christian.",196,218,Tue Jul 27 11:13:20 +0000 2010,1347875751.0,,,,,,,,
247574583593553921,,I uploaded a @YouTube video http://t.co/i8A5mCPj SPLIT THIS Disgraceful Romney Exploiting Libya Embassy Tragedy For Cheap Political,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",padotnet,PoliticalArticles,,"PoliticalArticles.NET -- World Politics, Opinion and Commentary",310,619,Mon May 28 17:40:22 +0000 2007,1347875755.0,,,http://t.co/i8A5mCPj,,YouTube,,,
247574588731555840,247499000675196929,"RT @worldmeetsus: Libyan Fatwa Court Calls Attack on Americans an 'Offense to Islam' (Al Watan, Libya) http://t.co/ZlBJCIJ6","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",WyoBronco,Andy W,Italy,"Married, Wyoming native living in Italy. Sports fan and political junkie. Love to read and travel.",30,46,Sun Sep 06 03:50:02 +0000 2009,1347875756.0,,,http://t.co/ZlBJCIJ6,,worldmeetsus,,,
247574634806009856,,Is libyan former president lesser than us ambassador ...both were killed in libya...if you play foul on others be ready..us should not cry,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",luolicious,Washington   benard ,,,10,108,Fri Jul 01 13:56:19 +0000 2011,1347875767.0,,,,,,,,
247574644561956864,,"Patience is the answer to anti-Islam movie, not violence: http://t.co/62d868sm","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",EshalEzzah,Dua Aaiqa,Bahawalpur,my only best friend is myself,3,8,Wed May 19 18:56:26 +0000 2010,1347875769.0,,,http://t.co/62d868sm,,,,,
247574686945402880,,"RT""@Dputamadre: For the first time I think WESTERN MEDIA is writing about Libya without an Agenda. Yes! World needs To Know the Truth!","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",iamtedben,TED BEN,WorldWide,"HR Expert, Branding Coach, Music Minister, Engineer, Bloggerhaulic, outspoken and daring...",318,404,Mon Jun 21 23:46:59 +0000 2010,1347875779.0,,,,,Dputamadre,,,
247574693958270976,247412546888409089,"RT @javierespinosa2: #Libya is making surprisingly good progress,despite murder of America’s ambassador and militias (The Economist) htt ...",web,petraramsauer,Petra Ramsauer,austria,reporter,181,353,Sat Aug 01 16:24:30 +0000 2009,1347875781.0,Libya,,,,javierespinosa2,,,
247574852121272320,,"#news Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US diffe... http://t.co/zklEWG75 #idotdaily","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",idotdaily,iDot Daily,Dot Matrix,"Connecting the dots --- between you & me through news & topics of interest --- we also ❤ #nanodots #dotpedia & #earthmagnets
https://www.facebook.com/dailydots",161,218,Sat Mar 06 21:52:39 +0000 2010,1347875819.0,news,idotdaily,http://t.co/zklEWG75,,,,,
247574882148298753,247423780085977088,RT @Pudingtane: O was AWOL 4 1st 15hrs aftr Libya assault. Then his 1st words were 2attack Romney. Does that feel like he is protecting  ...,web,MrExpect,Terry J. Sigmon,North Carolina,"1st Cav Army Vet, NCBA Member, Author: WHAT DID YOU EXPECT? http://www.apexreviews.net/Above_The_Fold_-_4_6_11.html #withNewt  #SarahPalin #OpenConvention #CVN ",564,286,Sun Jul 17 06:39:18 +0000 2011,1347875826.0,,,,,Pudingtane,,,
247574905766428672,,Insertion of WILD Guess by the cat o' time tails..aka me. Lets us see: Movie was meant to set off EGYPT &lt;y is mine 4 now&gt; but...oh-oh Libya,web,timecat5,timecat5,,,43,0,Tue Sep 13 14:20:31 +0000 2011,1347875831.0,,,,,,,,
247574982908067841,,Just watched the trailer for the Muhammad movie.#ASTAGHFERALLAH ..its pretTy dumb first of all.idk why WORLDWAR3 started in libya #badActing,web,Hudaaaa__,Huda___ ♥ ツ♥,In Jenna Insha'Allah,"Oh Allah [SWT] do not make Dunya Our biggest concern 
May Allah SWT grant us all Jennet Al ferdous YA ALLAH! ‎
‎#DEENoverDUNYA اللهم لاتجعل الدنيا أكبر همنا
",1276,148,Sat Sep 24 18:54:07 +0000 2011,1347875850.0,ASTAGHFERALLAH,badActing,,,,,,
247575088214462464,,Libya and Egypt see attacks and protests over Muhammad film - live http://t.co/e7togEDG,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",zardasht1982,zardasht,,,7,35,Sun Sep 09 06:46:58 +0000 2012,1347875875.0,,,http://t.co/e7togEDG,,,,,
247575133340971008,247574049906106369,"RT @LipstickLibShow: Hey: Romney: Russia, China, Libya – 3 Strikes and You're Out! via @dailykos http://t.co/h3ms5xxv","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",ZipDon,Zip,"Dallas, TX",Proud liberal/progressive Democrat...bleeding heart liberal.,1545,1827,Sat Sep 04 00:28:45 +0000 2010,1347875886.0,,,http://t.co/h3ms5xxv,,LipstickLibShow,,,
247575152878039040,246626564425539585,"RT @AmericanVets1: #foxnews #cnn #msnbc  #GOP voted 4 $1.6 Billion #ForeignAid 4 #Libya #Egypt, #Yemen &amp; voted AGAINST #WoundedWarri ...","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",lau_sengo,AngZek,,,182,312,Wed May 02 11:56:08 +0000 2012,1347875890.0,foxnews,cnn,,,AmericanVets1,,,
247575179033714688,,"“@Miller51550: How CAN YOUR TRUST OBAMA with your security? The Day Obama Became Toxic:After Libya, We Cannot Trust Him.BHO Must Fall: http:","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kathie1718,Kathie Sharpe,,"Teacher, wife, mother of 2, grandmother...A true conservative and patriot",565,804,Sun Dec 04 18:50:07 +0000 2011,1347875897.0,,,,,Miller51550,,,
247575253407105024,,Redding News UN ambassador says Libya attack was spontaneous - KENS 5 TV: NDTVUN ambassador says Libya attack wa... http://t.co/lFebpnFF,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",ReddingNews,Redding News,"Redding, California",  ,2241,1048,Tue Feb 03 09:04:24 +0000 2009,1347875914.0,,,http://t.co/lFebpnFF,,,,,
247575312475492352,,"Libya, US differ on accounts of Benghazi attack - The Daily Star http://t.co/yFVvmpJ8 #news","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",TLW3,Tom W,Philadelphia Area,"An occasional blogger and patron of politics & news. I also enjoy ample doses of dry humor, technology, philosophy & science.",5698,3316,Tue Sep 16 02:06:50 +0000 2008,1347875928.0,news,,http://t.co/yFVvmpJ8,,,,,
247575319027011585,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/3MHrUbBG","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",DailyNewsFlash,DailyNewsFlash,Netherlands,,868,957,Tue Nov 03 09:58:27 +0000 2009,1347875930.0,,,http://t.co/3MHrUbBG,,,,,
247575325742075904,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/BPg4QaEJ","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",thaitvnews,thaitvnews,,Latest Thailand & World News ,12666,4511,Tue Feb 02 03:12:42 +0000 2010,1347875932.0,,,http://t.co/BPg4QaEJ,,,,,
247575330892677120,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/YvhOV8bA","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Free__Stuff,Free For You,Everywhere,I give away free stuff! Just help me get followers and i'll help you get free shit =D,375,364,Wed Jun 10 19:49:26 +0000 2009,1347875933.0,,,http://t.co/YvhOV8bA,,,,,
247575334483030016,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/tXn6nPH5","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",mch000000000001,Mike,,"IT Recruiter, Account Manager, Out for the greater good!!!!",300,300,Wed Mar 31 05:00:49 +0000 2010,1347875934.0,,,http://t.co/tXn6nPH5,,,,,
247575336655675392,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/uhVH6OMx","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Mishka_topotjis,Mixail,,,79,4,Fri Feb 26 15:16:49 +0000 2010,1347875934.0,,,http://t.co/uhVH6OMx,,,,,
247575341441359872,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/zTJIZxAA","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",doul50,It's me...Dug,Beijing,living large on the web (literally large I am),811,1076,Sun Jan 31 06:45:54 +0000 2010,1347875935.0,,,http://t.co/zTJIZxAA,,,,,
247575342187966465,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/wxGYBVFO","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",globalocityAsia,  路文达 LuWenDa,"Beijing, China",Live green in China,499,632,Fri Dec 11 07:48:25 +0000 2009,1347875935.0,,,http://t.co/wxGYBVFO,,,,,
247575347527299073,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/mRDLg0WG","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Music_Revue,Alex Black,Los Angeles,music,25,20,Sun Oct 03 12:18:30 +0000 2010,1347875937.0,,,http://t.co/mRDLg0WG,,,,,
247575349146308608,,"Libya, US differ on accounts of Benghazi attack - The Daily Star http://t.co/yA6oqxER","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",simple_news_4u,just_news,asia,i'd like to share u any news that i intrested in..,194,221,Fri Aug 13 02:26:35 +0000 2010,1347875937.0,,,http://t.co/yA6oqxER,,,,,
247575353189601280,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/lw5U3RL1","<a href=""http://www.visibli.com"" rel=""nofollow"">Visibli</a>",doul50,It's me...Dug,Beijing,living large on the web (literally large I am),811,1076,Sun Jan 31 06:45:54 +0000 2010,1347875938.0,,,http://t.co/lw5U3RL1,,,,,
247575358482829312,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/NYHtZVoZ","<a href=""http://www.visibli.com"" rel=""nofollow"">Visibli</a>",globalocityAsia,  路文达 LuWenDa,"Beijing, China",Live green in China,499,632,Fri Dec 11 07:48:25 +0000 2009,1347875939.0,,,http://t.co/NYHtZVoZ,,,,,
247575360433184768,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/BzUVefEP","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",PiscitelliMarco,Marco Piscitelli,,,56,4,Tue Feb 02 16:38:19 +0000 2010,1347875940.0,,,http://t.co/BzUVefEP,,,,,
247575360525443072,,"Libya, US differ on accounts of Benghazi attack - The Daily Star http://t.co/87pZ6Np6","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",FRANCEscoop,FRANCE scoop,paris,,324,191,Tue Mar 29 10:29:19 +0000 2011,1347875940.0,,,http://t.co/87pZ6Np6,,,,,
247575365613154304,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/tnLnsINj","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",boxmarketingweb,Victor Ferreira,Brasil,"Cristão, editor do Blog: www.purificacaoemcristo.com.br",260,422,Thu Jun 16 02:28:47 +0000 2011,1347875941.0,,,http://t.co/tnLnsINj,,,,,
247575366590402560,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/rJ7ZNhYu","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",dhavalp9201,Dhaval Patel,Ahmedabad,"World amazing information, facts, things, pictures, news",1478,1466,Tue Sep 08 12:38:44 +0000 2009,1347875941.0,,,http://t.co/rJ7ZNhYu,,,,,
247575367353774080,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/6VrNcfjC","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",worldsamazingin,Worlds Amazing Info,World,"world amazing things, world amazing news, world amazing most expensive things, amazing images, amazing cars, tallest buildings, amazing animals, amazing hotels",2018,2216,Wed Oct 13 14:02:01 +0000 2010,1347875941.0,,,http://t.co/6VrNcfjC,,,,,
247575372890263552,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/uIVFPcqt","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",biscoitimm_news,Matheus Cardoso,Brasil,"as melhores noticias atualizadas a cada momento, follow-me =)",671,95,Sat Jul 16 16:25:49 +0000 2011,1347875943.0,,,http://t.co/uIVFPcqt,,,,,
247575384990838784,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/2oYKiMyO","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",adrian_robin,adrian,,,1728,1880,Tue May 03 19:12:28 +0000 2011,1347875946.0,,,http://t.co/2oYKiMyO,,,,,
247575385783537664,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/1hCmPwla","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",MarcosMadala,Marcos Madala,Brasil,"Sê Humilde Para Evitar o Orgulho, Mas Voa Alto Para Alcançar a Sabedoria",333,1716,Mon May 30 03:06:52 +0000 2011,1347875946.0,,,http://t.co/1hCmPwla,,,,,
247575386609827843,,"FreelanceWritingDesk Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US d... http://t.co/DVjNf1Tn","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",FWritingDesk,FreelanceWritingDesk,"Vancouver, BC","Words that STICK, WORK and that SELLS. We build brands that flourish and help Clients reach their goals using the power of words to express it better to SELL.",52858,24609,Sat Feb 13 22:06:54 +0000 2010,1347875946.0,,,http://t.co/DVjNf1Tn,,,,,
247575393844994048,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/KmQmxA8j","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",aliena143,Aliena Mary,I live in your eyes 3,"I live, with my love, for your love :)",212,555,Sun Sep 12 22:48:27 +0000 2010,1347875948.0,,,http://t.co/KmQmxA8j,,,,,
247575398068678657,,Libya: The Killing of the U.S. Ambassador Highlights the Country's Post-Gaddafi Struggles http://t.co/pDzBxxx1,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",icespinx11,MBH,NO-MAN-LAND-TRAVEL-SOLO-UK-,FEMALE/-LIKE-MY-FIRST-PROFILE-PICTURE-AS-A-EGG-UNTIL-WHEN-AM-READY-TO-HATCH-OUT-IN-SPRING-TIME-WHEN-I-GET-USED-TO-THIS-TWITTER-I-AM-MIGRATEING-RIGHT-1ST-TIME-,17,69,Wed Dec 08 05:29:46 +0000 2010,1347875949.0,,,http://t.co/pDzBxxx1,,,,,
247575399738007552,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/vpp4U2V8","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",RunningText,Running Text,Indonesia,The Fastest News,228,110,Mon Nov 07 07:38:42 +0000 2011,1347875949.0,,,http://t.co/vpp4U2V8,,,,,
247575405211553793,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on acc... http://t.co/3iUdu2rk #GoogleN","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",BreakingRSS,Breaking News RSS,Scotland,Breaking World News Via RSS Networks,146,0,Mon Apr 23 22:52:13 +0000 2012,1347875950.0,GoogleN,,http://t.co/3iUdu2rk,,,,,
247575406935408640,,"Libya, US differ on accounts of Benghazi attack - The Daily Star","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",focuswow1994,Наумов Дмитрий,,A simple guy. Engaged in basketball and SEO business.,974,935,Wed May 23 07:03:50 +0000 2012,1347875951.0,,,,,,,,
247575406994132993,,"Libya, US differ on accounts of Benghazi attack - The Daily Star","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",focuswow1997,Павел Федоров,,I am engaged in sports business. I love listening to music and watch interesting movies.,630,698,Sat Jun 02 07:09:01 +0000 2012,1347875951.0,,,,,,,,
247575407027712000,,"Libya, US differ on accounts of Benghazi attack - The Daily Star","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",antonova9875,Любовь Антонова,,"Prirodub love, music, sports and everything like that.",349,410,Sat Jun 02 07:27:31 +0000 2012,1347875951.0,,,,,,,,
247575407086415873,,"Libya, US differ on accounts of Benghazi attack - The Daily Star","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",elena00985,Елена Филинова,,I love all beautiful!,490,547,Sat Jun 02 07:18:20 +0000 2012,1347875951.0,,,,,,,,
247575407082217472,,"Libya, US differ on accounts of Benghazi attack - The Daily Star","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",evgenia42342,Евгения Барабаш,,The world mired in a lie.,21,9,Sat Jun 02 08:06:28 +0000 2012,1347875951.0,,,,,,,,
247575407111569408,,"Libya, US differ on accounts of Benghazi attack - The Daily Star","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Olga453767,Ольга Фисенко,,"Rejoice in life. After all, we have a life.",19,8,Sat Jun 02 07:55:05 +0000 2012,1347875951.0,,,,,,,,
247575407136735232,,"Libya, US differ on accounts of Benghazi attack - The Daily Star","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",samara1784,Александра Семшова,,Just live.,25,45,Sat Jun 02 07:49:01 +0000 2012,1347875951.0,,,,,,,,
247575407229026304,,"Libya, US differ on accounts of Benghazi attack - The Daily Star","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",forantu1,Илья Форанту,,Ready to communicate. I love sports and fresh air.,192,277,Sat Jun 02 07:35:41 +0000 2012,1347875951.0,,,,,,,,
247575407409377280,,"Libya, US differ on accounts of Benghazi attack - The Daily Star","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Maria321231,Мария Федорчюк,,"Dobovlyat to friends, all the love)",21,9,Sat Jun 02 08:01:47 +0000 2012,1347875951.0,,,,,,,,
247575416213225472,,"Libya, US differ on accounts of Benghazi attack - The Daily Star http://t.co/REX9Advl #Top News","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Charla_Kill,Elyse Liddy,"Los Angeles, CA 90012","self proclaimed music lover, foodie and social media nerd.",54,21,Mon May 28 06:10:38 +0000 2012,1347875953.0,Top,,http://t.co/REX9Advl,,,,,
247575425272926208,,"Libya, US differ on accounts of Benghazi attack - The Daily Star: The Daily StarLibya, US differ on accounts of ... http://t.co/WvFhr4zs","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",fafaniyah,FhafanAlhrickVincent,"Makassar, Sulawesi Selatan"," I’m just a boy, standing in front of the world, asking you to follow me ",328,1016,Tue Apr 19 04:26:32 +0000 2011,1347875955.0,,,http://t.co/WvFhr4zs,,,,,
247575452372328450,247553397413261314,RT @USRealityCheck: Rice dances around some Libya questions - Politico (blog): Rice dances around some Liby... http://t.co/D5GYND41 http ...,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",simonhunter70,simon hunter,,"peak oil,influencing the world we live in for the last 100 years.Its not when or if, it's what we do to each other to secure what's left!",38,213,Wed Jan 11 22:37:08 +0000 2012,1347875962.0,,,http://t.co/D5GYND41,,USRealityCheck,,,
247575464997175296,,"Libya: ‘You reap what you sow’
http://t.co/ZuiyRi4s",web,AnMustafa,Anwar ,"Sudan, part of Dar Al Islam",Forgive him who wrongs u; do good to him who does evil to u; & speak the truth even if it be against yourself. Inscription on Prop Mohamed's sword PBUH,702,568,Sat Feb 26 10:14:48 +0000 2011,1347875965.0,,,http://t.co/ZuiyRi4s,,,,,
247575527794307073,,BBC News - World - Your questions to Jeremy Bowen #BBC #Egypt #Libya http://t.co/2V0RqJeM,"<a href=""http://www.itwitex.com"" rel=""nofollow"">itwitex</a>",itwitex,itwitex,,Latest news brief about arab countries ,817,0,Sun May 29 09:02:14 +0000 2011,1347875980.0,BBC,Egypt,http://t.co/2V0RqJeM,,,,,
